지점명,주소,브랜드,주소1,주소2,주소3
인천청천,인천광역시 부평구 마장로 396,롯데리아,인천광역시,부평구,마장로 396
혜화,서울특별시 종로구 창경궁로 273,롯데리아,서울특별시,종로구,창경궁로 273
금왕,충청북도 음성군 금왕읍 무극로 250,롯데리아,충청북도,음성군,금왕읍 무극로 250
염창,서울특별시 강서구 양천로 657,롯데리아,서울특별시,강서구,양천로 657
구미오태D/T,경상북도 구미시 금오대로 292,롯데리아,경상북도,구미시,금오대로 292
안산초지,경기도 안산시 단원구 광덕1로 55,롯데리아,경기도,안산시,단원구 광덕1로 55
울산온산,울산광역시 울주군 온산읍 덕신리 270-8,롯데리아,울산광역시,울주군,온산읍 덕신리 270-8
울산태화,울산광역시 중구 태화로 174,롯데리아,울산광역시,중구,태화로 174
광주금호,광주광역시 서구 금화로 89  (금호동),롯데리아,광주광역시,서구,금화로 89  (금호동)
의정부용현,경기도 의정부시 충의로 62,롯데리아,경기도,의정부시,충의로 62
단구GS마트,강원도 원주시 서원대로390,롯데리아,강원도,원주시,서원대로390
안양역사,경기도 안양시 만안구 만안로 232,롯데리아,경기도,안양시,만안구 만안로 232
홈플러스센텀시티,부산광역시 해운대구 센텀동로 1-224,롯데리아,부산광역시,해운대구,센텀동로 1-224
부산안락,부산광역시 동래구 안락로 134,롯데리아,부산광역시,동래구,안락로 134
남양주청학,경기도 남양주시 청학로중앙길15,롯데리아,경기도,남양주시,청학로중앙길15
동암남부,인천광역시 부평구 동암남로 5,롯데리아,인천광역시,부평구,동암남로 5
포항흥해,경상북도 포항시 북구 흥해읍 흥해로 38,롯데리아,경상북도,포항시,북구 흥해읍 흥해로 38
창원도계,경상남도 창원시 의창구 도계로 99,롯데리아,경상남도,창원시,의창구 도계로 99
일산탄현,경기도 고양시 일산서구 일현로 47,롯데리아,경기도,고양시,일산서구 일현로 47
홈플러스동수원,경기도 수원시 팔달구 호원로 257,롯데리아,경기도,수원시,팔달구 호원로 257
광양,전라남도 광양시 광양읍 매천로835,롯데리아,전라남도,광양시,광양읍 매천로835
명지대학,서울특별시 서대문구 남가좌2동 324-31,롯데리아,서울특별시,서대문구,남가좌2동 324-31
개봉역,서울특별시 구로 경인로 40길 47 1F,롯데리아,서울특별시,구로구,경인로 40길 47 1F
롯데마트울산,울산광역시 남구 달동 삼산로 74(달동),롯데리아,울산광역시,남구,달동 삼산로 74(달동)
양산덕계,경상남도 양산시 덕계로 78,롯데리아,경상남도,양산시,덕계로 78
삼천포벌리,경상남도 사천시 주공로 9,롯데리아,경상남도,사천시,주공로 9
광주하남,광주광역시 광산구 월곡1동 538-2,롯데리아,광주광역시,광산구,월곡1동 538-2
인천강화,인천광역시 강화군 강화읍 강화대로 419,롯데리아,인천광역시,강화군,강화읍 강화대로 419
광주진월,광주광역시 남구 서문대로 662,롯데리아,광주광역시,남구,서문대로 662
궁전라벤더,대구광역시 동구 아양로 52,롯데리아,대구광역시,동구,아양로 52
익산부송,전라북도 익산시 부송로66,롯데리아,전라북도,익산시,부송로66
전주아중,전라북도 전주시 덕진구 무삼지로 66,롯데리아,전라북도,전주시,덕진구 무삼지로 66
울진D/I,경상북도 울진군 울진읍 읍내리 47,롯데리아,경상북도,울진군,울진읍 읍내리 47
대전중촌,대전광역시 중구 목중로 22 1층 롯데리,롯데리아,대전광역시,중구,목중로 22 1층 롯데리
장현,경기도 남양주시 진접읍 장현로 93,롯데리아,경기도,남양주시,진접읍 장현로 93
인천용현,인천광역시 남구 낙섬중로 42,롯데리아,인천광역시,남구,낙섬중로 42
금촌로터리,경기도 파주시 황골로 39,롯데리아,경기도,파주시,황골로 39
남부터미널,서울특별시 서초구 효령로 289 장곡빌딩 103호,롯데리아,서울특별시,서초구,효령로 289 장곡빌딩 103호
하남신장,경기도 하남시 대청로73,롯데리아,경기도,하남시,대청로73
홈플러스울산,울산광역시 중구 번영로 475,롯데리아,울산광역시,중구,번영로 475
킴스순천,전라남도 순천시 비봉2길 4-12,롯데리아,전라남도,순천시,비봉2길 4-12
화성남양,경기도 화성시 남양읍 남양성지로 147,롯데리아,경기도,화성시,남양읍 남양성지로 147
안산본오,경기도 안산시 상록구 샘골로 150 동성빌딩 101,롯데리아,경기도,안산시,상록구 샘골로 150 동성빌딩 101
인천작전,인천광역시 계양구 안남로 548,롯데리아,인천광역시,계양구,안남로 548
천안쌍용,충청남도 천안시 동남구 쌍용대로 84,롯데리아,충청남도,천안시,동남구 쌍용대로 84
수원터미널,경기도 수원시 권선구 경수대로 270 1311호,롯데리아,경기도,수원시,권선구 경수대로 270 1311호
부산아쿠아리움,부산광역시 해운대구 해운대 해변로 266,롯데리아,부산광역시,해운대구,해운대 해변로 266
석관,서울특별시 성북구 돌곶이로 75,롯데리아,서울특별시,성북구,돌곶이로 75
신김포공항,서울특별시 강서구 하늘길 김포공,롯데리아,서울특별시,강서구,하늘길 김포공
홈플러스구월,인천광역시 남동구 에술로 198 (구월동),롯데리아,인천광역시,남동구,에술로 198 (구월동)
청주하복대,충청북도 청주시 흥덕구 진재로 56,롯데리아,충청북도,청주시,흥덕구 진재로 56
인천학익,인천광역시 남구 매소홀로 466,롯데리아,인천광역시,남구,매소홀로 466
시흥중앙,서울특별시 금천구 금하로 712,롯데리아,서울특별시,금천구,금하로 712
부산터미날1호,부산광역시 금정구 중앙대로 2238,롯데리아,부산광역시,금정구,중앙대로 2238
청주대학,충청북도 청주시 상당구 상당로 255,롯데리아,충청북도,청주시,상당구 상당로 255
원주하나로,강원도 원주시 무실로 182,롯데리아,강원도,원주시,무실로 182
삼척,강원도 삼척시 진주로32,롯데리아,강원도,삼척시,진주로32
수원권선,경기도 수원시 권선구 동수원로 242번길 20,롯데리아,경기도,수원시,권선구 동수원로 242번길 20
양주덕정,경기도 양주시 고암길 306-77,롯데리아,경기도,양주시,고암길 306-77
시흥은행,경기도 시흥시 대은로83,롯데리아,경기도,시흥시,대은로83
대전송촌,대전광역시 대덕구 동춘당로 94번길 11-7,롯데리아,대전광역시,대덕구,동춘당로 94번길 11-7
공주신관,충청남도 공주시 흑수골길 34,롯데리아,충청남도,공주시,흑수골길 34
군산나운,전라북도 군산시 하나운로 73,롯데리아,전라북도,군산시,하나운로 73
광주오치,광주광역시 광역시 북구 오치동 949-27,롯데리아,광주광역시,광역시,북구 오치동 949-27
울산범서,울산광역시 울주군 범서읍 천상길 29,롯데리아,울산광역시,울주군,범서읍 천상길 29
일산마두,경기도 고양시 일산동구 일산로 239번길,롯데리아,경기도,고양시,일산동구 일산로 239번길
평택안중,경기도 평택시 안중읍 안중로 109-2,롯데리아,경기도,평택시,안중읍 안중로 109-2
해남,전라남도 해남군 해남읍 중앙2로 해남읍 중앙2로 22,롯데리아,전라남도,해남군,해남읍 중앙2로 해남읍 중앙2로 22
고성,경상남도 고성군 고성읍 동외로 178번길 3-19,롯데리아,경상남도,고성군,고성읍 동외로 178번길 3-19
까치산역,서울특별시 강서구 강서로 35 롯데리아,롯데리아,서울특별시,강서구,강서로 35 롯데리아
대전송강,대전광역시 유성구 구즉로 71,롯데리아,대전광역시,유성구,구즉로 71
김해진영,경상남도 김해시 진영읍 여래로 18,롯데리아,경상남도,김해시,진영읍 여래로 18
강원대학,강원도 춘천시 서부대성로 243,롯데리아,강원도,춘천시,서부대성로 243
구미동아,경상북도 구미시 송원동로 28,롯데리아,경상북도,구미시,송원동로 28
청주사천,충청북도 청주시 상당구 사뜸로 49,롯데리아,충청북도,청주시,상당구 사뜸로 49
경산사동,경상북도 경산시 원효로32길 23,롯데리아,경상북도,경산시,원효로32길 23
대구신당,대구광역시 달서구 계대동문로 24-1,롯데리아,대구광역시,달서구,계대동문로 24-1
북비산,대구광역시 서구 달서로 182,롯데리아,대구광역시,서구,달서로 182
창원대학,경상남도 창원시 의창구 퇴촌로 31-1,롯데리아,경상남도,창원시,의창구 퇴촌로 31-1
신림녹두,서울특별시 관악구 신림로23길 16,롯데리아,서울특별시,관악구,신림로23길 16
일동,경기도 포천시 일동면 화동로 1051번길 4-7,롯데리아,경기도,포천시,일동면 화동로 1051번길 4-7
충주칠금,충청북도 충주시 칠금12길 5,롯데리아,충청북도,충주시,칠금12길 5
안산한양대,경기도 안산시 상록구 광덕1로 379,롯데리아,경기도,안산시,상록구 광덕1로 379
진천,충청북도 진천군 진천읍 중앙동로 56,롯데리아,충청북도,진천군,진천읍 중앙동로 56
홈플러스거제,경상남도 거제시 장평로 12 홈플러스지하1층,롯데리아,경상남도,거제시,장평로 12 홈플러스지하1층
구로가산,서울특별시 금천구 디지털로 188,롯데리아,서울특별시,금천구,디지털로 188
청주분평,충청북도 청주시 흥덕구 월평로 4,롯데리아,충청북도,청주시,흥덕구 월평로 4
창원대방,경상남도 창원시 성산구 가양로124번길 13,롯데리아,경상남도,창원시,성산구 가양로124번길 13
대전노은,대전광역시 유성구 은구비로42,롯데리아,대전광역시,유성구,은구비로42
안산D/T,경기도 안산시 상록구 예술광장1로 68,롯데리아,경기도,안산시,상록구 예술광장1로 68
대전갈마,대전광역시 서구 갈마로64,롯데리아,대전광역시,서구,갈마로64
경주황성,경상북도 경주시 황성로 33,롯데리아,경상북도,경주시,황성로 33
성환,충청남도 천안시 서북구성환읍 성환2로 372-1,롯데리아,충청남도,천안시,서북구성환읍 성환2로 372-1
포항양덕,경상북도 포항시 북구 천마로 68,롯데리아,경상북도,포항시,북구 천마로 68
월드점,서울특별시 송파구 올림픽로 240 1층 롯데월드 스포츠센타,롯데리아,서울특별시,송파구,올림픽로 240 1층 롯데월드 스포츠센타
광주운남,광주광역시 광산구 하남대로 282,롯데리아,광주광역시,광산구,하남대로 282
인천남동구청,인천광역시 남동구 장승남로 54,롯데리아,인천광역시,남동구,장승남로 54
청주사창,충청북도 청주시 흥덕구 내수동로116(사창동),롯데리아,충청북도,청주시,흥덕구 내수동로116(사창동)
아차산역,서울특별시 광진구 천호대로 665,롯데리아,서울특별시,광진구,천호대로 665
광양중동,전라남도 광양시 공영로62(중동),롯데리아,전라남도,광양시,공영로62(중동)
울산터미널,울산광역시 남구 화합로 133,롯데리아,울산광역시,남구,화합로 133
태안,충청남도 태안군 태안읍 동백로 291-4,롯데리아,충청남도,태안군,태안읍 동백로 291-4
탑마트신다대,부산광역시 사하구 다송로 58,롯데리아,부산광역시,사하구,다송로 58
인천연수,인천광역시 연수구 샘말로 55,롯데리아,인천광역시,연수구,샘말로 55
계룡,충청남도 계룡시 엄사면 엄사리 번영로 36번지,롯데리아,충청남도,계룡시,엄사면 엄사리 번영로 36번지
동수원,경기도 수원시 팔달구 인계로 166번길 48-21,롯데리아,경기도,수원시,팔달구 인계로 166번길 48-21
진주상대,경상남도 진주시 동진로175,롯데리아,경상남도,진주시,동진로175
대구화원,대구광역시 달성군 화원읍 비슬로 2566-1,롯데리아,대구광역시,달성군,화원읍 비슬로 2566-1
시흥정왕,경기도 시흥시 정왕대로 220,롯데리아,경기도,시흥시,정왕대로 220
